review_id,store_name,review_text,rating
REV00000625,텔코 대전둔산점,신호가 약한 지역인데 안내가 좋았습니다.,2
REV00000626,텔코강남점,요금제 설명이 좀 부족했네요. 그래도 만족합니다.,4
REV00000627,텔코 대전둔산점,요금제 설명이 좀 부족했네요. 그래도 만족합니다.,5
REV00000628,텔코플라자 부산서면,가격이 합리적이고 사은품도 좋았습니다.,5
REV00000629,텔코스토어 종로,재방문 의사 있어요. 추천합니다.,4
REV00000630,텔코플라자 부산서면,요금제 설명이 좀 부족했네요. 그래도 만족합니다.,5
REV00000631,텔코플라자 부산서면,상담사 김예은님 덕분에 빠르게 해결했어요. 직통 010-3615-6587 공유받음.,4
REV00000632,텔코스토어 종로,가격이 합리적이고 사은품도 좋았습니다.,5
REV00000633,텔코플라자 부산서면,신호가 약한 지역인데 안내가 좋았습니다.,3
REV00000634,텔코 대전둔산점,신호가 약한 지역인데 안내가 좋았습니다.,3
REV00000635,텔코플라자 부산서면,최지혜 점장님이 추천해준 요금제 아주 만족스러워요.,4
REV00000636,텔코 수원역점,재방문 의사 있어요. 추천합니다.,3
REV00000637,텔코강남점,이재호 점장님이 추천해준 요금제 아주 만족스러워요.,5
REV00000638,텔코스토어 종로,가격이 합리적이고 사은품도 좋았습니다.,4
REV00000639,텔코플라자 부산서면,요금제 설명이 좀 부족했네요. 그래도 만족합니다.,1
REV00000640,텔코플라자 부산서면,신호가 약한 지역인데 안내가 좋았습니다.,5
REV00000641,텔코 수원역점,김하윤 점장님이 추천해준 요금제 아주 만족스러워요.,1
REV00000642,텔코 수원역점,대기 시간이 길었지만 처리는 깔끔했어요.,1
REV00000643,텔코플라자 부산서면,권성훈 점장님이 추천해준 요금제 아주 만족스러워요.,3
REV00000644,텔코스토어 종로,매장 직원이 친절했어요. 개통도 빨랐습니다.,1
REV00000645,텔코 수원역점,대기 시간이 길었지만 처리는 깔끔했어요.,2
REV00000646,텔코플라자 부산서면,상담사 오미숙님 덕분에 빠르게 해결했어요. 직통 01026798906 공유받음.,1
REV00000647,telco 광주충장로,매장 직원이 친절했어요. 개통도 빨랐습니다.,4
REV00000648,텔코스토어 종로,매장 직원이 친절했어요. 개통도 빨랐습니다.,2
REV00000649,텔코 수원역점,요금제 설명이 좀 부족했네요. 그래도 만족합니다.,3
REV00000650,텔코플라자 부산서면,재방문 의사 있어요. 추천합니다.,5
REV00000651,telco 광주충장로,대기 시간이 길었지만 처리는 깔끔했어요.,1
REV00000652,텔코 수원역점,요금제 설명이 좀 부족했네요. 그래도 만족합니다.,1
REV00000653,텔코플라자 부산서면,김서준 점장님이 추천해준 요금제 아주 만족스러워요.,3
REV00000654,텔코 수원역점,신호가 약한 지역인데 안내가 좋았습니다.,3
REV00000655,텔코강남점,재방문 의사 있어요. 추천합니다.,4
REV00000656,텔코플라자 부산서면,요금제 설명이 좀 부족했네요. 그래도 만족합니다.,4
REV00000657,텔코스토어 종로,신호가 약한 지역인데 안내가 좋았습니다.,4
REV00000658,텔코 수원역점,손현주 점장님이 추천해준 요금제 아주 만족스러워요.,4
REV00000659,telco 광주충장로,매장 직원이 친절했어요. 개통도 빨랐습니다.,1
REV00000660,telco 광주충장로,매장 직원이 친절했어요. 개통도 빨랐습니다.,1
REV00000661,텔코 수원역점,상담사 이영호님 덕분에 빠르게 해결했어요. 직통 010-8874-3724 공유받음.,3
REV00000662,텔코스토어 종로,요금제 설명이 좀 부족했네요. 그래도 만족합니다.,4
REV00000663,텔코 대전둔산점,재방문 의사 있어요. 추천합니다.,1
REV00000664,텔코 수원역점,대기 시간이 길었지만 처리는 깔끔했어요.,3
REV00000665,텔코 수원역점,신호가 약한 지역인데 안내가 좋았습니다.,4
REV00000666,텔코플라자 부산서면,매장 직원이 친절했어요. 개통도 빨랐습니다.,1
REV00000667,텔코 수원역점,매장 직원이 친절했어요. 개통도 빨랐습니다.,1
REV00000668,텔코 대전둔산점,대기 시간이 길었지만 처리는 깔끔했어요.,4
REV00000669,텔코 수원역점,재방문 의사 있어요. 추천합니다.,4
REV00000670,텔코 수원역점,대기 시간이 길었지만 처리는 깔끔했어요.,5
REV00000671,텔코 수원역점,가격이 합리적이고 사은품도 좋았습니다.,2
REV00000672,텔코강남점,재방문 의사 있어요. 추천합니다.,4
REV00000673,telco 광주충장로,대기 시간이 길었지만 처리는 깔끔했어요.,5
REV00000674,telco 광주충장로,가격이 합리적이고 사은품도 좋았습니다.,4
REV00000675,텔코플라자 부산서면,대기 시간이 길었지만 처리는 깔끔했어요.,4
REV00000676,텔코플라자 부산서면,상담사 김지연님 덕분에 빠르게 해결했어요. 직통 010-6453-2607 공유받음.,1
REV00000677,텔코 대전둔산점,재방문 의사 있어요. 추천합니다.,2
REV00000678,텔코 대전둔산점,가격이 합리적이고 사은품도 좋았습니다.,1
REV00000679,telco 광주충장로,요금제 설명이 좀 부족했네요. 그래도 만족합니다.,3
REV00000680,텔코강남점,가격이 합리적이고 사은품도 좋았습니다.,3
REV00000681,텔코 대전둔산점,재방문 의사 있어요. 추천합니다.,2
REV00000682,텔코 대전둔산점,김선영 점장님이 추천해준 요금제 아주 만족스러워요.,3
REV00000683,텔코강남점,매장 직원이 친절했어요. 개통도 빨랐습니다.,4
REV00000684,텔코 대전둔산점,대기 시간이 길었지만 처리는 깔끔했어요.,5
REV00000685,텔코플라자 부산서면,가격이 합리적이고 사은품도 좋았습니다.,5
REV00000686,telco 광주충장로,가격이 합리적이고 사은품도 좋았습니다.,1
REV00000687,텔코스토어 종로,대기 시간이 길었지만 처리는 깔끔했어요.,5
REV00000688,텔코스토어 종로,신호가 약한 지역인데 안내가 좋았습니다.,1
REV00000689,텔코 대전둔산점,요금제 설명이 좀 부족했네요. 그래도 만족합니다.,2
REV00000690,텔코플라자 부산서면,요금제 설명이 좀 부족했네요. 그래도 만족합니다.,3
REV00000691,텔코 대전둔산점,가격이 합리적이고 사은품도 좋았습니다.,1
REV00000692,텔코스토어 종로,상담사 김정숙님 덕분에 빠르게 해결했어요. 직통 01086731649 공유받음.,1
REV00000693,텔코강남점,신호가 약한 지역인데 안내가 좋았습니다.,3
REV00000694,텔코 대전둔산점,요금제 설명이 좀 부족했네요. 그래도 만족합니다.,5
REV00000695,텔코플라자 부산서면,매장 직원이 친절했어요. 개통도 빨랐습니다.,5
REV00000696,텔코스토어 종로,가격이 합리적이고 사은품도 좋았습니다.,5
REV00000697,텔코 수원역점,가격이 합리적이고 사은품도 좋았습니다.,1
REV00000698,텔코강남점,요금제 설명이 좀 부족했네요. 그래도 만족합니다.,4
REV00000699,텔코 대전둔산점,가격이 합리적이고 사은품도 좋았습니다.,2
REV00000700,텔코강남점,상담사 박현우님 덕분에 빠르게 해결했어요. 직통 010-1833-2038 공유받음.,5
REV00000701,텔코플라자 부산서면,신호가 약한 지역인데 안내가 좋았습니다.,4
REV00000702,텔코플라자 부산서면,요금제 설명이 좀 부족했네요. 그래도 만족합니다.,3
REV00000703,텔코강남점,가격이 합리적이고 사은품도 좋았습니다.,4
REV00000704,텔코스토어 종로,대기 시간이 길었지만 처리는 깔끔했어요.,1
REV00000705,텔코 수원역점,가격이 합리적이고 사은품도 좋았습니다.,5
REV00000706,텔코 수원역점,요금제 설명이 좀 부족했네요. 그래도 만족합니다.,1
REV00000707,telco 광주충장로,요금제 설명이 좀 부족했네요. 그래도 만족합니다.,5
REV00000708,텔코 대전둔산점,상담사 이지원님 덕분에 빠르게 해결했어요. 직통 010-7958-8064 공유받음.,4
REV00000709,텔코스토어 종로,상담사 이은지님 덕분에 빠르게 해결했어요. 직통 01080281241 공유받음.,2
REV00000710,telco 광주충장로,대기 시간이 길었지만 처리는 깔끔했어요.,1
REV00000711,telco 광주충장로,대기 시간이 길었지만 처리는 깔끔했어요.,5
REV00000712,텔코 수원역점,매장 직원이 친절했어요. 개통도 빨랐습니다.,2
REV00000713,텔코플라자 부산서면,재방문 의사 있어요. 추천합니다.,4
REV00000714,텔코 대전둔산점,요금제 설명이 좀 부족했네요. 그래도 만족합니다.,1
REV00000715,텔코스토어 종로,상담사 박서준님 덕분에 빠르게 해결했어요. 직통 010-2808-3925 공유받음.,4
REV00000716,telco 광주충장로,상담사 박은영님 덕분에 빠르게 해결했어요. 직통 010-2721-4469 공유받음.,3
REV00000717,telco 광주충장로,신호가 약한 지역인데 안내가 좋았습니다.,5
REV00000718,telco 광주충장로,신호가 약한 지역인데 안내가 좋았습니다.,1
REV00000719,telco 광주충장로,상담사 이미영님 덕분에 빠르게 해결했어요. 직통 01094223834 공유받음.,2
REV00000720,텔코 대전둔산점,대기 시간이 길었지만 처리는 깔끔했어요.,1
REV00000721,telco 광주충장로,대기 시간이 길었지만 처리는 깔끔했어요.,3
REV00000722,텔코 대전둔산점,가격이 합리적이고 사은품도 좋았습니다.,1
REV00000723,텔코강남점,신호가 약한 지역인데 안내가 좋았습니다.,1
REV00000724,텔코 대전둔산점,가격이 합리적이고 사은품도 좋았습니다.,5
REV00000725,텔코강남점,가격이 합리적이고 사은품도 좋았습니다.,3
REV00000726,telco 광주충장로,상담사 이동현님 덕분에 빠르게 해결했어요. 직통 01033705704 공유받음.,5
REV00000727,telco 광주충장로,매장 직원이 친절했어요. 개통도 빨랐습니다.,5
REV00000728,텔코강남점,심민지 점장님이 추천해준 요금제 아주 만족스러워요.,3
REV00000729,텔코스토어 종로,재방문 의사 있어요. 추천합니다.,4
REV00000730,텔코스토어 종로,가격이 합리적이고 사은품도 좋았습니다.,1
REV00000731,telco 광주충장로,대기 시간이 길었지만 처리는 깔끔했어요.,5
REV00000732,telco 광주충장로,윤지후 점장님이 추천해준 요금제 아주 만족스러워요.,2
REV00000733,텔코 수원역점,재방문 의사 있어요. 추천합니다.,5
REV00000734,텔코플라자 부산서면,가격이 합리적이고 사은품도 좋았습니다.,3
REV00000735,텔코 수원역점,재방문 의사 있어요. 추천합니다.,5
REV00000736,텔코스토어 종로,신호가 약한 지역인데 안내가 좋았습니다.,4
REV00000737,텔코플라자 부산서면,대기 시간이 길었지만 처리는 깔끔했어요.,5
REV00000738,텔코강남점,매장 직원이 친절했어요. 개통도 빨랐습니다.,1
REV00000739,telco 광주충장로,가격이 합리적이고 사은품도 좋았습니다.,4
REV00000740,텔코 수원역점,가격이 합리적이고 사은품도 좋았습니다.,4
REV00000741,텔코플라자 부산서면,신호가 약한 지역인데 안내가 좋았습니다.,3
REV00000742,telco 광주충장로,대기 시간이 길었지만 처리는 깔끔했어요.,3
REV00000743,텔코 수원역점,재방문 의사 있어요. 추천합니다.,1
REV00000744,텔코플라자 부산서면,요금제 설명이 좀 부족했네요. 그래도 만족합니다.,2
REV00000745,텔코스토어 종로,재방문 의사 있어요. 추천합니다.,2
REV00000746,텔코스토어 종로,재방문 의사 있어요. 추천합니다.,3
REV00000747,telco 광주충장로,대기 시간이 길었지만 처리는 깔끔했어요.,3
REV00000748,텔코강남점,대기 시간이 길었지만 처리는 깔끔했어요.,3
REV00000749,telco 광주충장로,매장 직원이 친절했어요. 개통도 빨랐습니다.,3
REV00000750,텔코플라자 부산서면,상담사 이영미님 덕분에 빠르게 해결했어요. 직통 01083657503 공유받음.,5
REV00000751,telco 광주충장로,재방문 의사 있어요. 추천합니다.,2
REV00000752,텔코 수원역점,이성현 점장님이 추천해준 요금제 아주 만족스러워요.,3
REV00000753,텔코 수원역점,대기 시간이 길었지만 처리는 깔끔했어요.,2
REV00000754,텔코스토어 종로,신호가 약한 지역인데 안내가 좋았습니다.,4
REV00000755,텔코 수원역점,가격이 합리적이고 사은품도 좋았습니다.,2
REV00000756,텔코 대전둔산점,대기 시간이 길었지만 처리는 깔끔했어요.,3
REV00000757,telco 광주충장로,매장 직원이 친절했어요. 개통도 빨랐습니다.,3
REV00000758,텔코플라자 부산서면,상담사 권종수님 덕분에 빠르게 해결했어요. 직통 01080286197 공유받음.,2
REV00000759,텔코 대전둔산점,요금제 설명이 좀 부족했네요. 그래도 만족합니다.,5
REV00000760,텔코강남점,매장 직원이 친절했어요. 개통도 빨랐습니다.,5
REV00000761,텔코강남점,신호가 약한 지역인데 안내가 좋았습니다.,3
REV00000762,telco 광주충장로,상담사 김정숙님 덕분에 빠르게 해결했어요. 직통 010-2352-1524 공유받음.,3
REV00000763,텔코스토어 종로,가격이 합리적이고 사은품도 좋았습니다.,2
REV00000764,텔코강남점,요금제 설명이 좀 부족했네요. 그래도 만족합니다.,1
REV00000765,텔코플라자 부산서면,재방문 의사 있어요. 추천합니다.,3
REV00000766,텔코 수원역점,대기 시간이 길었지만 처리는 깔끔했어요.,1
REV00000767,텔코 대전둔산점,이주원 점장님이 추천해준 요금제 아주 만족스러워요.,4
REV00000768,텔코스토어 종로,박현준 점장님이 추천해준 요금제 아주 만족스러워요.,1
REV00000769,텔코 대전둔산점,재방문 의사 있어요. 추천합니다.,4
REV00000770,telco 광주충장로,재방문 의사 있어요. 추천합니다.,3
REV00000771,telco 광주충장로,한정순 점장님이 추천해준 요금제 아주 만족스러워요.,2
REV00000772,텔코 수원역점,상담사 김미영님 덕분에 빠르게 해결했어요. 직통 010-3887-3187 공유받음.,2
REV00000773,telco 광주충장로,재방문 의사 있어요. 추천합니다.,5
REV00000774,텔코 수원역점,상담사 박성수님 덕분에 빠르게 해결했어요. 직통 010-7529-6309 공유받음.,3
REV00000775,텔코스토어 종로,요금제 설명이 좀 부족했네요. 그래도 만족합니다.,4
REV00000776,텔코 수원역점,재방문 의사 있어요. 추천합니다.,4
REV00000777,텔코플라자 부산서면,재방문 의사 있어요. 추천합니다.,1
REV00000778,텔코플라자 부산서면,대기 시간이 길었지만 처리는 깔끔했어요.,1
REV00000779,텔코강남점,곽시우 점장님이 추천해준 요금제 아주 만족스러워요.,5
REV00000780,telco 광주충장로,대기 시간이 길었지만 처리는 깔끔했어요.,5
REV00000781,텔코스토어 종로,매장 직원이 친절했어요. 개통도 빨랐습니다.,4
REV00000782,텔코 수원역점,매장 직원이 친절했어요. 개통도 빨랐습니다.,1
REV00000783,텔코 수원역점,이정식 점장님이 추천해준 요금제 아주 만족스러워요.,2
REV00000784,텔코 대전둔산점,대기 시간이 길었지만 처리는 깔끔했어요.,3
REV00000785,텔코 수원역점,재방문 의사 있어요. 추천합니다.,3
REV00000786,telco 광주충장로,김영일 점장님이 추천해준 요금제 아주 만족스러워요.,1
REV00000787,telco 광주충장로,가격이 합리적이고 사은품도 좋았습니다.,3
REV00000788,텔코 수원역점,노현정 점장님이 추천해준 요금제 아주 만족스러워요.,3
REV00000789,텔코 대전둔산점,요금제 설명이 좀 부족했네요. 그래도 만족합니다.,2
REV00000790,텔코 대전둔산점,상담사 김영자님 덕분에 빠르게 해결했어요. 직통 01053095082 공유받음.,4
REV00000791,텔코스토어 종로,신호가 약한 지역인데 안내가 좋았습니다.,5
REV00000792,텔코플라자 부산서면,가격이 합리적이고 사은품도 좋았습니다.,3
REV00000793,텔코 수원역점,한지연 점장님이 추천해준 요금제 아주 만족스러워요.,4
REV00000794,텔코플라자 부산서면,재방문 의사 있어요. 추천합니다.,5
REV00000795,telco 광주충장로,가격이 합리적이고 사은품도 좋았습니다.,1
REV00000796,텔코플라자 부산서면,상담사 이시우님 덕분에 빠르게 해결했어요. 직통 01060436780 공유받음.,3
REV00000797,텔코스토어 종로,재방문 의사 있어요. 추천합니다.,2
REV00000798,텔코 대전둔산점,가격이 합리적이고 사은품도 좋았습니다.,4
REV00000799,telco 광주충장로,가격이 합리적이고 사은품도 좋았습니다.,5
REV00000800,텔코 수원역점,가격이 합리적이고 사은품도 좋았습니다.,2
REV00000801,텔코 수원역점,상담사 김수진님 덕분에 빠르게 해결했어요. 직통 010-5653-6282 공유받음.,1
REV00000802,telco 광주충장로,재방문 의사 있어요. 추천합니다.,2
REV00000803,텔코강남점,가격이 합리적이고 사은품도 좋았습니다.,1
REV00000804,텔코 대전둔산점,한영길 점장님이 추천해준 요금제 아주 만족스러워요.,2
REV00000805,텔코스토어 종로,상담사 이경수님 덕분에 빠르게 해결했어요. 직통 01049149343 공유받음.,3
REV00000806,텔코강남점,매장 직원이 친절했어요. 개통도 빨랐습니다.,1
REV00000807,텔코강남점,장서연 점장님이 추천해준 요금제 아주 만족스러워요.,2
REV00000808,텔코 수원역점,매장 직원이 친절했어요. 개통도 빨랐습니다.,1
REV00000809,텔코플라자 부산서면,가격이 합리적이고 사은품도 좋았습니다.,4
REV00000810,텔코스토어 종로,요금제 설명이 좀 부족했네요. 그래도 만족합니다.,3
REV00000811,텔코 수원역점,신호가 약한 지역인데 안내가 좋았습니다.,4
REV00000812,텔코 수원역점,재방문 의사 있어요. 추천합니다.,1
REV00000813,텔코강남점,우종수 점장님이 추천해준 요금제 아주 만족스러워요.,4
REV00000814,텔코강남점,신호가 약한 지역인데 안내가 좋았습니다.,4
REV00000815,텔코강남점,신호가 약한 지역인데 안내가 좋았습니다.,3
REV00000816,텔코플라자 부산서면,신호가 약한 지역인데 안내가 좋았습니다.,3
REV00000817,텔코 수원역점,재방문 의사 있어요. 추천합니다.,5
REV00000818,텔코스토어 종로,엄지아 점장님이 추천해준 요금제 아주 만족스러워요.,3
REV00000819,텔코강남점,요금제 설명이 좀 부족했네요. 그래도 만족합니다.,1
REV00000820,텔코 수원역점,재방문 의사 있어요. 추천합니다.,1
REV00000821,텔코강남점,매장 직원이 친절했어요. 개통도 빨랐습니다.,2
REV00000822,텔코플라자 부산서면,대기 시간이 길었지만 처리는 깔끔했어요.,2
REV00000823,텔코 수원역점,신호가 약한 지역인데 안내가 좋았습니다.,1
REV00000824,텔코플라자 부산서면,상담사 박미정님 덕분에 빠르게 해결했어요. 직통 01078051926 공유받음.,3
REV00000825,telco 광주충장로,가격이 합리적이고 사은품도 좋았습니다.,2
REV00000826,텔코 대전둔산점,재방문 의사 있어요. 추천합니다.,3
REV00000827,텔코강남점,매장 직원이 친절했어요. 개통도 빨랐습니다.,4
REV00000828,텔코 수원역점,상담사 한은정님 덕분에 빠르게 해결했어요. 직통 010-5386-1026 공유받음.,5
REV00000829,텔코 대전둔산점,김영일 점장님이 추천해준 요금제 아주 만족스러워요.,4
REV00000830,텔코강남점,요금제 설명이 좀 부족했네요. 그래도 만족합니다.,4
REV00000831,텔코스토어 종로,김선영 점장님이 추천해준 요금제 아주 만족스러워요.,3
REV00000832,텔코 대전둔산점,매장 직원이 친절했어요. 개통도 빨랐습니다.,5
REV00000833,텔코강남점,가격이 합리적이고 사은품도 좋았습니다.,5
REV00000834,텔코스토어 종로,상담사 이미정님 덕분에 빠르게 해결했어요. 직통 01071888599 공유받음.,2
REV00000835,텔코플라자 부산서면,상담사 김지아님 덕분에 빠르게 해결했어요. 직통 010-7879-5754 공유받음.,5
REV00000836,telco 광주충장로,주민서 점장님이 추천해준 요금제 아주 만족스러워요.,2
REV00000837,텔코 대전둔산점,상담사 김지훈님 덕분에 빠르게 해결했어요. 직통 010-4758-6968 공유받음.,1
REV00000838,텔코 수원역점,신호가 약한 지역인데 안내가 좋았습니다.,5
REV00000839,텔코 수원역점,상담사 한주원님 덕분에 빠르게 해결했어요. 직통 01068663796 공유받음.,3
REV00000840,텔코 대전둔산점,신호가 약한 지역인데 안내가 좋았습니다.,4
REV00000841,텔코강남점,신호가 약한 지역인데 안내가 좋았습니다.,2
REV00000842,텔코 대전둔산점,요금제 설명이 좀 부족했네요. 그래도 만족합니다.,3
REV00000843,텔코스토어 종로,강순옥 점장님이 추천해준 요금제 아주 만족스러워요.,5
REV00000844,telco 광주충장로,상담사 임서준님 덕분에 빠르게 해결했어요. 직통 01077613125 공유받음.,5
REV00000845,텔코강남점,신호가 약한 지역인데 안내가 좋았습니다.,3
REV00000846,텔코플라자 부산서면,매장 직원이 친절했어요. 개통도 빨랐습니다.,2
REV00000847,텔코플라자 부산서면,신호가 약한 지역인데 안내가 좋았습니다.,1
REV00000848,텔코플라자 부산서면,재방문 의사 있어요. 추천합니다.,3
REV00000849,텔코스토어 종로,매장 직원이 친절했어요. 개통도 빨랐습니다.,3
REV00000850,telco 광주충장로,신호가 약한 지역인데 안내가 좋았습니다.,3
REV00000851,텔코 대전둔산점,상담사 김준영님 덕분에 빠르게 해결했어요. 직통 010-5634-6211 공유받음.,1
REV00000852,telco 광주충장로,가격이 합리적이고 사은품도 좋았습니다.,3
REV00000853,telco 광주충장로,매장 직원이 친절했어요. 개통도 빨랐습니다.,3
REV00000854,텔코 대전둔산점,상담사 권도현님 덕분에 빠르게 해결했어요. 직통 010-5208-2014 공유받음.,4
REV00000855,텔코 수원역점,상담사 이옥순님 덕분에 빠르게 해결했어요. 직통 010-6012-6026 공유받음.,4
REV00000856,telco 광주충장로,상담사 이정호님 덕분에 빠르게 해결했어요. 직통 010-6805-9212 공유받음.,4
REV00000857,텔코강남점,황영철 점장님이 추천해준 요금제 아주 만족스러워요.,4
REV00000858,텔코스토어 종로,상담사 이정웅님 덕분에 빠르게 해결했어요. 직통 010-8087-5649 공유받음.,3
REV00000859,텔코플라자 부산서면,신호가 약한 지역인데 안내가 좋았습니다.,3
REV00000860,텔코 대전둔산점,신호가 약한 지역인데 안내가 좋았습니다.,3
REV00000861,텔코스토어 종로,매장 직원이 친절했어요. 개통도 빨랐습니다.,3
REV00000862,텔코 대전둔산점,가격이 합리적이고 사은품도 좋았습니다.,5
REV00000863,텔코강남점,가격이 합리적이고 사은품도 좋았습니다.,4
REV00000864,텔코 대전둔산점,요금제 설명이 좀 부족했네요. 그래도 만족합니다.,2
REV00000865,텔코플라자 부산서면,상담사 김하은님 덕분에 빠르게 해결했어요. 직통 010-7888-8897 공유받음.,4
REV00000866,텔코스토어 종로,신호가 약한 지역인데 안내가 좋았습니다.,2
REV00000867,텔코플라자 부산서면,한미정 점장님이 추천해준 요금제 아주 만족스러워요.,2
REV00000868,텔코플라자 부산서면,상담사 이지후님 덕분에 빠르게 해결했어요. 직통 010-6820-8519 공유받음.,2
REV00000869,텔코 대전둔산점,재방문 의사 있어요. 추천합니다.,5
REV00000870,텔코플라자 부산서면,가격이 합리적이고 사은품도 좋았습니다.,5
REV00000871,텔코강남점,대기 시간이 길었지만 처리는 깔끔했어요.,5
REV00000872,telco 광주충장로,매장 직원이 친절했어요. 개통도 빨랐습니다.,1
REV00000873,텔코강남점,신호가 약한 지역인데 안내가 좋았습니다.,2
REV00000874,텔코 수원역점,김서연 점장님이 추천해준 요금제 아주 만족스러워요.,5
REV00000875,telco 광주충장로,상담사 이민준님 덕분에 빠르게 해결했어요. 직통 010-7542-6513 공유받음.,5
REV00000876,텔코 수원역점,매장 직원이 친절했어요. 개통도 빨랐습니다.,5
REV00000877,텔코 대전둔산점,요금제 설명이 좀 부족했네요. 그래도 만족합니다.,1
REV00000878,텔코 대전둔산점,권예은 점장님이 추천해준 요금제 아주 만족스러워요.,1
REV00000879,텔코플라자 부산서면,신호가 약한 지역인데 안내가 좋았습니다.,4
REV00000880,텔코강남점,이지우 점장님이 추천해준 요금제 아주 만족스러워요.,1
REV00000881,telco 광주충장로,재방문 의사 있어요. 추천합니다.,1
REV00000882,telco 광주충장로,김영길 점장님이 추천해준 요금제 아주 만족스러워요.,1
REV00000883,텔코스토어 종로,상담사 안준서님 덕분에 빠르게 해결했어요. 직통 010-6459-9734 공유받음.,5
REV00000884,텔코 대전둔산점,요금제 설명이 좀 부족했네요. 그래도 만족합니다.,1
REV00000885,텔코 수원역점,대기 시간이 길었지만 처리는 깔끔했어요.,4
REV00000886,텔코 수원역점,재방문 의사 있어요. 추천합니다.,5
REV00000887,텔코강남점,대기 시간이 길었지만 처리는 깔끔했어요.,3
REV00000888,텔코 대전둔산점,재방문 의사 있어요. 추천합니다.,3
REV00000889,텔코강남점,요금제 설명이 좀 부족했네요. 그래도 만족합니다.,5
REV00000890,텔코 수원역점,신호가 약한 지역인데 안내가 좋았습니다.,5
REV00000891,텔코 수원역점,재방문 의사 있어요. 추천합니다.,5
REV00000892,텔코강남점,재방문 의사 있어요. 추천합니다.,5
REV00000893,텔코스토어 종로,박상철 점장님이 추천해준 요금제 아주 만족스러워요.,5
REV00000894,텔코스토어 종로,가격이 합리적이고 사은품도 좋았습니다.,4
REV00000895,텔코 대전둔산점,신호가 약한 지역인데 안내가 좋았습니다.,3
REV00000896,텔코 대전둔산점,요금제 설명이 좀 부족했네요. 그래도 만족합니다.,5
REV00000897,텔코 대전둔산점,요금제 설명이 좀 부족했네요. 그래도 만족합니다.,2
REV00000898,텔코플라자 부산서면,박서현 점장님이 추천해준 요금제 아주 만족스러워요.,3
REV00000899,텔코스토어 종로,신호가 약한 지역인데 안내가 좋았습니다.,4
REV00000900,텔코 대전둔산점,매장 직원이 친절했어요. 개통도 빨랐습니다.,5
REV00000901,텔코 수원역점,상담사 이민석님 덕분에 빠르게 해결했어요. 직통 010-9141-2862 공유받음.,5
REV00000902,텔코강남점,상담사 구예원님 덕분에 빠르게 해결했어요. 직통 010-8364-6751 공유받음.,4
REV00000903,텔코스토어 종로,신호가 약한 지역인데 안내가 좋았습니다.,4
REV00000904,텔코강남점,노정호 점장님이 추천해준 요금제 아주 만족스러워요.,4
REV00000905,텔코강남점,요금제 설명이 좀 부족했네요. 그래도 만족합니다.,4
REV00000906,텔코 수원역점,상담사 김채원님 덕분에 빠르게 해결했어요. 직통 010-9027-3054 공유받음.,5
REV00000907,텔코스토어 종로,대기 시간이 길었지만 처리는 깔끔했어요.,2
REV00000908,텔코스토어 종로,재방문 의사 있어요. 추천합니다.,3
REV00000909,telco 광주충장로,요금제 설명이 좀 부족했네요. 그래도 만족합니다.,4
REV00000910,텔코강남점,요금제 설명이 좀 부족했네요. 그래도 만족합니다.,1
REV00000911,텔코 대전둔산점,가격이 합리적이고 사은품도 좋았습니다.,3
REV00000912,telco 광주충장로,가격이 합리적이고 사은품도 좋았습니다.,4
REV00000913,텔코플라자 부산서면,매장 직원이 친절했어요. 개통도 빨랐습니다.,1
REV00000914,텔코 수원역점,상담사 조경자님 덕분에 빠르게 해결했어요. 직통 010-1133-7400 공유받음.,1
REV00000915,텔코스토어 종로,신호가 약한 지역인데 안내가 좋았습니다.,1
REV00000916,텔코강남점,대기 시간이 길었지만 처리는 깔끔했어요.,3
REV00000917,텔코 대전둔산점,재방문 의사 있어요. 추천합니다.,1
REV00000918,텔코 수원역점,매장 직원이 친절했어요. 개통도 빨랐습니다.,4
REV00000919,텔코강남점,김승현 점장님이 추천해준 요금제 아주 만족스러워요.,1
REV00000920,텔코스토어 종로,신호가 약한 지역인데 안내가 좋았습니다.,4
REV00000921,telco 광주충장로,가격이 합리적이고 사은품도 좋았습니다.,2
REV00000922,텔코스토어 종로,대기 시간이 길었지만 처리는 깔끔했어요.,2
REV00000923,텔코강남점,가격이 합리적이고 사은품도 좋았습니다.,1
REV00000924,telco 광주충장로,재방문 의사 있어요. 추천합니다.,5
REV00000925,텔코강남점,요금제 설명이 좀 부족했네요. 그래도 만족합니다.,4
REV00000926,텔코 대전둔산점,신호가 약한 지역인데 안내가 좋았습니다.,2
REV00000927,텔코스토어 종로,가격이 합리적이고 사은품도 좋았습니다.,2
REV00000928,텔코플라자 부산서면,신호가 약한 지역인데 안내가 좋았습니다.,3
REV00000929,telco 광주충장로,매장 직원이 친절했어요. 개통도 빨랐습니다.,3
REV00000930,텔코 대전둔산점,상담사 장지민님 덕분에 빠르게 해결했어요. 직통 010-4204-6284 공유받음.,2
REV00000931,텔코스토어 종로,대기 시간이 길었지만 처리는 깔끔했어요.,1
REV00000932,텔코스토어 종로,신호가 약한 지역인데 안내가 좋았습니다.,1
REV00000933,텔코 대전둔산점,가격이 합리적이고 사은품도 좋았습니다.,4
REV00000934,텔코강남점,대기 시간이 길었지만 처리는 깔끔했어요.,3
REV00000935,텔코 수원역점,신호가 약한 지역인데 안내가 좋았습니다.,3
